date,candidate,user_count,committee_count,event_count
2017-03-12T07:00:02,Macron,218342,3796,17210
2017-03-12T08:00:01,Macron,218352,3796,17210
2017-03-12T09:00:02,Macron,218377,3796,17222
2017-03-12T10:00:01,Macron,218415,3796,17236
2017-03-12T11:00:02,Macron,218454,3796,17248
2017-03-12T12:00:01,Macron,218508,3796,17269
2017-03-12T13:00:02,Macron,218566,3796,17299
2017-03-12T14:00:01,Macron,218727,3796,17312
2017-03-12T15:00:02,Macron,218786,3796,17322
2017-03-12T16:00:01,Macron,218872,3796,17342
2017-03-12T17:00:02,Macron,218933,3796,17362
2017-03-12T18:00:01,Macron,219006,3796,17401
2017-03-12T19:00:02,Macron,219069,3796,17444
2017-03-12T20:00:02,Macron,219133,3796,17485
2017-03-12T21:00:01,Macron,219315,3796,17510
2017-03-12T22:00:02,Macron,219403,3796,17544
2017-03-12T23:00:01,Macron,219453,3797,17600
2017-03-13T00:00:02,Macron,219501,3797,17628
2017-03-13T01:00:01,Macron,219530,3797,17635
2017-03-13T02:00:02,Macron,219541,3797,17636
2017-03-13T03:00:01,Macron,219550,3797,17636
2017-03-13T04:00:02,Macron,219556,3797,17637
2017-03-13T05:00:01,Macron,219557,3797,17641
2017-03-13T06:00:01,Macron,219558,3797,17643
2017-03-13T07:00:01,Macron,219568,3797,17645
2017-03-13T08:00:02,Macron,219593,3797,17654
2017-03-13T09:00:01,Macron,219643,3797,17672
2017-03-13T10:00:02,Macron,219720,3797,17692
2017-03-13T11:00:01,Macron,219786,3798,17740
2017-03-13T12:00:02,Macron,219877,3799,17786
2017-03-13T13:00:01,Macron,219936,3816,17810
2017-03-13T14:00:02,Macron,219987,3817,17839
2017-03-13T15:00:01,Macron,220041,3817,17861
2017-03-13T16:00:02,Macron,220104,3817,17898
2017-03-13T17:00:02,Macron,220151,3809,17928
2017-03-13T18:00:01,Macron,220203,3808,17957
2017-03-13T19:00:02,Macron,220270,3808,17993
2017-03-13T20:00:02,Macron,220355,3807,18025
2017-03-13T21:00:01,Macron,220605,3808,18049
2017-03-13T22:00:02,Macron,220723,3810,18080
2017-03-13T23:00:01,Macron,220836,3813,18117
2017-03-14T00:00:01,Macron,220915,3814,18139
2017-03-14T01:00:02,Macron,220940,3814,18143
2017-03-14T02:00:01,Macron,220960,3814,18144
2017-03-14T03:00:02,Macron,220970,3814,18151
2017-03-14T04:00:02,Macron,220977,3814,18155
2017-03-14T05:00:01,Macron,220982,3814,18156
2017-03-14T06:00:02,Macron,220999,3814,18158
2017-03-14T07:00:01,Macron,221009,3814,18165
2017-03-14T08:00:02,Macron,221086,3814,18173
2017-03-14T09:00:01,Macron,221144,3814,18179
2017-03-14T10:00:02,Macron,221213,3814,18205
2017-03-14T11:00:01,Macron,221274,3811,18231
2017-03-14T12:00:02,Macron,221343,3811,18262
2017-03-14T13:00:01,Macron,221381,3811,18293
2017-03-14T14:00:02,Macron,221448,3811,18318
2017-03-14T15:00:01,Macron,221509,3811,18334
2017-03-14T16:00:02,Macron,221583,3811,18370
2017-03-14T17:00:01,Macron,221642,3811,18401
2017-03-14T18:00:02,Macron,221699,3812,18423
2017-03-14T19:00:02,Macron,221763,3807,18447
2017-03-14T20:00:01,Macron,221818,3810,18470
2017-03-14T21:00:02,Macron,221878,3810,18502
2017-03-14T22:00:01,Macron,221931,3807,18540
2017-03-14T23:00:02,Macron,221973,3799,18576
2017-03-15T00:00:02,Macron,222028,3798,18604
2017-03-15T01:00:02,Macron,222049,3798,18613
2017-03-15T02:00:01,Macron,222057,3798,18624
2017-03-15T03:00:02,Macron,222069,3798,18627
2017-03-15T04:00:01,Macron,222073,3798,18630
2017-03-15T05:00:02,Macron,222075,3798,18630
2017-03-15T06:00:01,Macron,222076,3798,18632
2017-03-15T07:00:02,Macron,222091,3798,18650
2017-03-15T08:00:01,Macron,222110,3798,18663
2017-03-15T09:00:02,Macron,222134,3798,18685
2017-03-15T10:00:01,Macron,222220,3798,18706
2017-03-15T11:00:02,Macron,222268,3798,18745
2017-03-15T12:00:01,Macron,222314,3798,18768
2017-03-15T13:00:02,Macron,222347,3797,18797
2017-03-15T14:00:01,Macron,222386,3797,18825
2017-03-15T15:00:02,Macron,222444,3797,18844
2017-03-15T16:00:01,Macron,222479,3794,18861
2017-03-15T17:00:02,Macron,222529,3787,18884
2017-03-15T18:00:02,Macron,222572,3789,18909
2017-03-15T19:00:01,Macron,222606,3789,18946
2017-03-15T20:00:02,Macron,222663,3790,18969
2017-03-15T21:00:01,Macron,222706,3790,18994
2017-03-15T22:00:02,Macron,222774,3790,19029
2017-03-15T23:00:01,Macron,222839,3790,19069
2017-03-16T00:00:02,Macron,222883,3790,19097
2017-03-16T01:00:01,Macron,222898,3790,19103
2017-03-16T02:00:02,Macron,222906,3790,19106
2017-03-16T03:00:01,Macron,222907,3790,19106
2017-03-16T04:00:02,Macron,222912,3790,19108
2017-03-16T05:00:01,Macron,222915,3790,19111
2017-03-16T06:00:02,Macron,222916,3790,19112
2017-03-16T07:00:01,Macron,222921,3790,19120
2017-03-16T08:00:02,Macron,222941,3790,19133
2017-03-16T09:00:01,Macron,222990,3790,19152
2017-03-16T10:00:02,Macron,223045,3790,19180
2017-03-16T11:00:01,Macron,223094,3791,19240
2017-03-16T12:00:02,Macron,223152,3791,19287
2017-03-16T13:00:01,Macron,223189,3792,19302
2017-03-16T14:00:02,Macron,223238,3792,19313
2017-03-16T15:00:01,Macron,223263,3792,19337
2017-03-16T16:00:02,Macron,223311,3792,19356
2017-03-16T17:00:01,Macron,223344,3792,19382
2017-03-16T18:00:01,Macron,223380,3792,19408
2017-03-16T19:00:02,Macron,223415,3792,19433
2017-03-16T20:00:01,Macron,223464,3792,19454
2017-03-16T21:00:02,Macron,223518,3792,19478
2017-03-16T22:00:01,Macron,223556,3792,19509
2017-03-16T23:00:02,Macron,223607,3792,19537
2017-03-17T00:00:02,Macron,223631,3792,19574
2017-03-17T01:00:01,Macron,223643,3792,19589
2017-03-17T02:00:02,Macron,223649,3792,19593
2017-03-17T03:00:01,Macron,223651,3792,19593
2017-03-17T04:00:02,Macron,223656,3792,19593
2017-03-17T05:00:01,Macron,223658,3792,19596
2017-03-17T06:00:02,Macron,223662,3792,19598
2017-03-17T07:00:02,Macron,223670,3792,19601
2017-03-17T08:00:01,Macron,223684,3792,19608
2017-03-17T09:00:02,Macron,223725,3792,19626
2017-03-17T10:00:01,Macron,223766,3792,19660
2017-03-17T11:00:02,Macron,223811,3803,19706
2017-03-17T12:00:01,Macron,223873,3821,19737
2017-03-17T13:00:02,Macron,223903,3819,19753
2017-03-17T14:00:01,Macron,223932,3819,19775
2017-03-17T15:00:02,Macron,223974,3819,19809
2017-03-17T16:00:01,Macron,224007,3819,19836
2017-03-17T17:00:02,Macron,224042,3820,19862
2017-03-17T18:00:01,Macron,224083,3858,19890
2017-03-17T19:00:02,Macron,224140,3792,19913
2017-03-17T20:00:01,Macron,224192,3782,19930
2017-03-17T21:00:02,Macron,224260,3791,19951
2017-03-17T22:00:01,Macron,224310,3794,19967
2017-03-17T23:00:02,Macron,224377,3795,19979
2017-03-18T00:00:02,Macron,224419,3795,20007
2017-03-18T01:00:01,Macron,224438,3795,20014
2017-03-18T02:00:02,Macron,224446,3795,20018
2017-03-18T03:00:01,Macron,224450,3795,20019
2017-03-18T04:00:02,Macron,224458,3795,20019
2017-03-18T05:00:01,Macron,224465,3795,20020
2017-03-18T06:00:02,Macron,224468,3795,20021
2017-03-18T07:00:02,Macron,224471,3795,20026
2017-03-18T08:00:01,Macron,224484,3795,20034
2017-03-18T09:00:02,Macron,224507,3795,20047
2017-03-18T10:00:01,Macron,224537,3795,20062
2017-03-18T11:00:02,Macron,224571,3795,20073
2017-03-18T12:00:01,Macron,224612,3794,20083
2017-03-18T13:00:02,Macron,224641,3799,20098
2017-03-18T14:00:01,Macron,224683,3799,20113
2017-03-18T15:00:02,Macron,224729,3801,20137
2017-03-18T16:00:01,Macron,224770,3802,20170
2017-03-18T17:00:02,Macron,224809,3803,20187
2017-03-18T18:00:02,Macron,224858,3803,20224
2017-03-18T19:00:01,Macron,224909,3803,20243
2017-03-18T20:00:02,Macron,224949,3803,20273
2017-03-18T21:00:01,Macron,225011,3803,20288
2017-03-18T22:00:02,Macron,225040,3803,20301
2017-03-18T23:00:01,Macron,225071,3803,20309
2017-03-19T00:00:01,Macron,225086,3803,20315
2017-03-19T01:00:01,Macron,225098,3803,20319
2017-03-19T02:00:02,Macron,225122,3803,20323
2017-03-19T03:00:01,Macron,225148,3803,20324
2017-03-19T04:00:02,Macron,225149,3803,20324
2017-03-19T05:00:01,Macron,225154,3803,20324
2017-03-19T06:00:02,Macron,225157,3803,20324
2017-03-19T07:00:01,Macron,225163,3803,20324
2017-03-19T08:00:02,Macron,225168,3803,20325
2017-03-19T09:00:01,Macron,225189,3803,20332
2017-03-19T10:00:02,Macron,225227,3803,20354
2017-03-19T11:00:02,Macron,225268,3803,20376
2017-03-19T12:00:01,Macron,225320,3803,20387
2017-03-19T13:00:02,Macron,225364,3803,20404
2017-03-19T14:00:01,Macron,225435,3803,20422
2017-03-19T15:00:02,Macron,225479,3803,20456
2017-03-19T16:00:01,Macron,225523,3794,20470
2017-03-19T17:00:02,Macron,225565,3790,20487
2017-03-19T18:00:02,Macron,225610,3777,20533
2017-03-19T19:00:01,Macron,225669,3776,20577
2017-03-19T20:00:02,Macron,225722,3776,20610
2017-03-19T21:00:01,Macron,225860,3776,20653
2017-03-19T22:00:02,Macron,225945,3776,20703
2017-03-19T23:00:02,Macron,226012,3776,20734
2017-03-20T00:00:01,Macron,226058,3776,20752
2017-03-20T01:00:02,Macron,226083,3776,20761
2017-03-20T02:00:01,Macron,226098,3776,20765
2017-03-20T03:00:02,Macron,226102,3776,20766
2017-03-20T04:00:02,Macron,226103,3776,20766
2017-03-20T05:00:01,Macron,226106,3776,20766
2017-03-20T06:00:02,Macron,226114,3776,20769
2017-03-20T07:00:02,Macron,226121,3776,20770
2017-03-20T08:00:01,Macron,226146,3776,20783
2017-03-20T09:00:02,Macron,226185,3776,20810
2017-03-20T10:00:01,Macron,226232,3776,20841
2017-03-20T11:00:02,Macron,226282,3776,20884
2017-03-20T12:00:01,Macron,226342,3768,20921
2017-03-20T13:00:02,Macron,226390,3768,20951
2017-03-20T14:00:01,Macron,226436,3767,20980
2017-03-20T15:00:02,Macron,226492,3769,21032
2017-03-20T16:00:01,Macron,226535,3770,21066
2017-03-20T17:00:02,Macron,226576,3775,21105
2017-03-20T18:00:01,Macron,226631,3775,21128
2017-03-20T19:00:02,Macron,226683,3775,21153
2017-03-20T20:00:01,Macron,226745,3775,21168
2017-03-20T21:00:02,Macron,226806,3775,21194
2017-03-20T22:00:01,Macron,226889,3775,21212
2017-03-20T23:00:01,Macron,227166,3775,21216
2017-03-21T00:00:02,Macron,227276,3775,21228
2017-03-21T01:00:01,Macron,227341,3775,21234
2017-03-21T02:00:02,Macron,227375,3775,21241
2017-03-21T03:00:01,Macron,227387,3775,21242
2017-03-21T04:00:02,Macron,227395,3775,21243
2017-03-21T05:00:01,Macron,227400,3775,21245
2017-03-21T06:00:02,Macron,227402,3775,21245
2017-03-21T07:00:02,Macron,227412,3775,21246
2017-03-21T08:00:01,Macron,227458,3775,21254
2017-03-21T09:00:02,Macron,227518,3775,21269
2017-03-21T10:00:01,Macron,227630,3775,21287
2017-03-21T11:00:02,Macron,227746,3775,21320
2017-03-21T12:00:01,Macron,227866,3775,21351
2017-03-21T13:00:02,Macron,227958,3775,21376
2017-03-21T14:00:01,Macron,228063,3775,21394
2017-03-21T15:00:02,Macron,228149,3775,21413
2017-03-21T16:00:01,Macron,228224,3776,21448
2017-03-21T17:00:01,Macron,228309,3776,21477
2017-03-21T18:00:02,Macron,228400,3776,21498
2017-03-21T19:00:01,Macron,228488,3777,21515
2017-03-21T20:00:03,Macron,228584,3778,21550
2017-03-21T21:00:01,Macron,228689,3780,21574
2017-03-21T22:00:02,Macron,228778,3780,21596
2017-03-21T23:00:01,Macron,228849,3780,21625
2017-03-22T00:00:02,Macron,228899,3780,21652
2017-03-22T01:00:02,Macron,228923,3780,21669
2017-03-22T02:00:01,Macron,228929,3780,21670
2017-03-22T03:00:02,Macron,228938,3780,21672
2017-03-22T04:00:01,Macron,228942,3780,21673
2017-03-22T05:00:02,Macron,228947,3780,21675
2017-03-22T06:00:01,Macron,228948,3780,21676
2017-03-22T07:00:02,Macron,228958,3780,21679
2017-03-22T08:00:01,Macron,228982,3780,21684
2017-03-22T09:00:02,Macron,229020,3780,21723
2017-03-22T10:00:02,Macron,229078,3781,21761
2017-03-22T11:00:01,Macron,229140,3782,21792
2017-03-22T12:00:02,Macron,229211,3782,21817
2017-03-22T13:00:02,Macron,229273,3784,21848
2017-03-22T14:00:02,Macron,229334,3784,21888
2017-03-22T15:00:01,Macron,229417,3787,21930
2017-03-22T16:00:02,Macron,229570,3786,21961
2017-03-22T17:00:01,Macron,229659,3783,21983
2017-03-22T18:00:02,Macron,229738,3784,22026
2017-03-22T19:00:01,Macron,229822,3784,22053
2017-03-22T20:00:02,Macron,229884,3784,22081
2017-03-22T21:00:01,Macron,229948,3785,22109
2017-03-22T22:00:02,Macron,230016,3785,22133
2017-03-22T23:00:01,Macron,230083,3785,22169
2017-03-23T00:00:02,Macron,230118,3785,22201
2017-03-23T01:00:01,Macron,230147,3785,22217
2017-03-23T02:00:01,Macron,230160,3785,22219
2017-03-23T03:00:02,Macron,230166,3785,22220
2017-03-23T04:00:01,Macron,230171,3785,22220
2017-03-23T05:00:02,Macron,230180,3785,22220
2017-03-23T06:00:01,Macron,230187,3785,22220
2017-03-23T07:00:02,Macron,230200,3785,22221
2017-03-23T09:00:02,Macron,230259,3785,22246
2017-03-23T10:00:01,Macron,230305,3785,22276
2017-03-23T11:00:02,Macron,230373,3788,22311
2017-03-23T12:00:01,Macron,230442,3788,22346
2017-03-23T13:00:02,Macron,230501,3789,22372
2017-03-23T14:00:02,Macron,230573,3791,22415
2017-03-23T15:00:02,Macron,230634,3791,22456
2017-03-23T16:00:01,Macron,230699,3796,22490
2017-03-23T17:00:02,Macron,230775,3795,22525
2017-03-23T18:00:02,Macron,230847,3802,22553
2017-03-23T19:00:02,Macron,230910,3805,22583
2017-03-23T20:00:01,Macron,230972,3805,22608
2017-03-23T21:00:02,Macron,231048,3805,22620
2017-03-23T22:00:01,Macron,231108,3806,22644
2017-03-23T23:00:02,Macron,231189,3808,22663
2017-03-24T00:00:01,Macron,231238,3808,22682
2017-03-24T01:00:02,Macron,231262,3808,22693
2017-03-24T02:00:02,Macron,231275,3808,22695
2017-03-24T03:00:01,Macron,231281,3808,22695
2017-03-24T04:00:02,Macron,231283,3808,22695
2017-03-24T05:00:01,Macron,231285,3808,22702
2017-03-24T06:00:02,Macron,231288,3808,22703
2017-03-24T07:00:01,Macron,231297,3808,22704
2017-03-24T08:00:02,Macron,231323,3808,22715
2017-03-24T09:00:01,Macron,231362,3808,22737
2017-03-24T10:00:02,Macron,231427,3808,22777
2017-03-24T11:00:01,Macron,231496,3809,22820
2017-03-24T12:00:02,Macron,231560,3810,22850
2017-03-24T13:00:02,Macron,231623,3810,22865
2017-03-24T14:00:01,Macron,231675,3810,22886
2017-03-24T15:00:02,Macron,231724,3810,22905
2017-03-24T16:00:01,Macron,231777,3811,22938
2017-03-24T17:00:02,Macron,231829,3811,22966
2017-03-24T18:00:02,Macron,231873,3811,22987
2017-03-24T19:00:01,Macron,231935,3811,23015
2017-03-24T20:00:02,Macron,231984,3813,23051
2017-03-24T21:00:01,Macron,232030,3813,23071
2017-03-24T22:00:01,Macron,232066,3813,23099
2017-03-24T23:00:01,Macron,232100,3813,23123
2017-03-25T00:00:01,Macron,232129,3813,23152
2017-03-25T01:00:01,Macron,232143,3813,23158
2017-03-25T02:00:02,Macron,232155,3813,23159
2017-03-25T03:00:01,Macron,232155,3813,23161
2017-03-25T04:00:02,Macron,232156,3813,23161
2017-03-25T05:00:01,Macron,232161,3813,23161
2017-03-25T06:00:02,Macron,232161,3813,23164
2017-03-25T07:00:01,Macron,232167,3813,23164
2017-03-25T08:00:02,Macron,232186,3813,23169
2017-03-25T09:00:01,Macron,232214,3813,23185
2017-03-25T10:00:02,Macron,232259,3813,23217
2017-03-25T11:00:02,Macron,232312,3813,23239
2017-03-25T12:00:01,Macron,232352,3814,23259
2017-03-25T13:00:02,Macron,232397,3814,23272
2017-03-25T14:00:01,Macron,232438,3814,23284
2017-03-25T15:00:02,Macron,232481,3814,23312
2017-03-25T17:00:02,Macron,232522,3814,23320
2017-03-25T18:00:01,Macron,232573,3815,23336
2017-03-25T19:00:02,Macron,232664,3815,23360
2017-03-25T20:00:01,Macron,232737,3815,23389
2017-03-25T21:00:02,Macron,232801,3815,23412
2017-03-25T22:00:02,Macron,232842,3815,23425
2017-03-25T23:00:01,Macron,232890,3815,23448
2017-03-26T00:00:02,Macron,232911,3815,23453
2017-03-26T01:00:01,Macron,232928,3815,23456
2017-03-26T03:00:02,Macron,232937,3815,23457
2017-03-26T04:00:02,Macron,232943,3815,23458
2017-03-26T05:00:01,Macron,232948,3815,23458
2017-03-26T06:00:02,Macron,232951,3815,23458
2017-03-26T07:00:02,Macron,232955,3815,23458
2017-03-26T08:00:01,Macron,232959,3815,23459
2017-03-26T09:00:02,Macron,232972,3815,23460
2017-03-26T10:00:01,Macron,233001,3815,23480
2017-03-26T11:00:02,Macron,233028,3815,23491
2017-03-26T12:00:02,Macron,233079,3815,23519
2017-03-26T13:00:01,Macron,233116,3815,23524
2017-03-26T14:00:02,Macron,233151,3816,23541
2017-03-26T15:00:01,Macron,233190,3816,23555
2017-03-26T16:00:02,Macron,233223,3816,23577
2017-03-26T17:00:01,Macron,233267,3811,23592
2017-03-26T18:00:02,Macron,233305,3811,23620
2017-03-26T19:00:01,Macron,233348,3811,23640
2017-03-26T20:00:02,Macron,233387,3814,23668
2017-03-26T21:00:01,Macron,233431,3833,23710
2017-03-26T22:00:02,Macron,233466,3833,23756
2017-03-26T23:00:01,Macron,233511,3833,23798
2017-03-27T00:00:02,Macron,233534,3833,23819
2017-03-27T01:00:01,Macron,233546,3833,23828
2017-03-27T02:00:01,Macron,233554,3833,23829
2017-03-27T03:00:02,Macron,233556,3833,23830
2017-03-27T04:00:01,Macron,233563,3833,23831
2017-03-27T05:00:02,Macron,233566,3833,23832
2017-03-27T06:00:01,Macron,233568,3833,23832
2017-03-27T07:00:01,Macron,233573,3833,23833
2017-03-27T08:00:02,Macron,233578,3833,23841
2017-03-27T09:00:01,Macron,233595,3833,23869
2017-03-27T10:00:02,Macron,233622,3833,23903
2017-03-27T11:00:01,Macron,233651,3833,23935
2017-03-27T12:00:02,Macron,233690,3835,23973
2017-03-27T13:00:01,Macron,233711,3835,24012
2017-03-27T14:00:02,Macron,233729,3850,24047
2017-03-27T15:00:02,Macron,233755,3850,24073
2017-03-27T16:00:01,Macron,233784,3853,24106
2017-03-27T17:00:02,Macron,233825,3853,24160
2017-03-27T18:00:01,Macron,233852,3853,24200
2017-03-27T19:00:02,Macron,233888,3853,24230
2017-03-27T20:00:01,Macron,233921,3853,24256
2017-03-27T21:00:02,Macron,233952,3853,24294
2017-03-27T22:00:01,Macron,233978,3853,24319
2017-03-27T23:00:02,Macron,234003,3853,24361
2017-03-28T00:00:02,Macron,234030,3853,24392
2017-03-28T01:00:01,Macron,234044,3853,24409
2017-03-28T02:00:01,Macron,234050,3853,24417
2017-03-28T03:00:02,Macron,234053,3853,24417
2017-03-28T04:00:01,Macron,234055,3853,24419
2017-03-28T05:00:02,Macron,234056,3853,24419
2017-03-28T06:00:01,Macron,234060,3853,24419
2017-03-28T07:00:02,Macron,234063,3853,24421
2017-03-28T08:00:01,Macron,234070,3853,24429
2017-03-28T09:00:02,Macron,234087,3853,24464
2017-03-28T10:00:01,Macron,234114,3853,24494
2017-03-28T11:00:02,Macron,234138,3853,24530
2017-03-28T12:00:01,Macron,234164,3854,24579
2017-03-28T13:00:02,Macron,234183,3854,24602
2017-03-28T14:00:01,Macron,234213,3854,24634
2017-03-28T15:00:02,Macron,234231,3854,24659
2017-03-28T16:00:01,Macron,234286,3854,24688
2017-03-28T17:00:02,Macron,234378,3854,24717
2017-03-28T18:00:01,Macron,234480,3854,24748
2017-03-28T19:00:01,Macron,234547,3854,24786
2017-03-28T20:00:02,Macron,234595,3852,24819
2017-03-28T21:00:01,Macron,234669,3852,24848
2017-03-28T22:00:02,Macron,234724,3852,24898
2017-03-28T23:00:01,Macron,234769,3852,24925
2017-03-29T00:00:02,Macron,234808,3852,24950
2017-03-29T01:00:01,Macron,234821,3852,24969
2017-03-29T02:00:02,Macron,234825,3852,24978
2017-03-29T03:00:01,Macron,234828,3852,24980
2017-03-29T04:00:02,Macron,234830,3852,24981
2017-03-29T05:00:01,Macron,234832,3852,24981
2017-03-29T06:00:02,Macron,234837,3852,24981
2017-03-29T07:00:02,Macron,234842,3852,24981
2017-03-29T08:00:01,Macron,234860,3852,24987
2017-03-29T09:00:02,Macron,234900,3852,25005
2017-03-29T10:00:01,Macron,234982,3852,25028
2017-03-29T11:00:02,Macron,235051,3852,25059
2017-03-29T12:00:01,Macron,235116,3852,25090
2017-03-29T13:00:02,Macron,235174,3852,25108
2017-03-29T14:00:01,Macron,235229,3852,25128
2017-03-29T15:00:02,Macron,235270,3852,25142
2017-03-29T16:00:01,Macron,235315,3852,25224
2017-03-29T17:00:02,Macron,235367,3855,25307
2017-03-29T18:00:01,Macron,235409,3855,25393
2017-03-29T19:00:02,Macron,235455,3855,25447
2017-03-29T20:00:01,Macron,235500,3855,25485
2017-03-29T21:00:01,Macron,235538,3856,25513
2017-03-29T22:00:02,Macron,235583,3857,25562
2017-03-29T23:00:01,Macron,235635,3857,25635
2017-03-30T00:00:02,Macron,235673,3857,25685
2017-03-30T01:00:01,Macron,235688,3873,25731
2017-03-30T02:00:02,Macron,235695,3874,25754
2017-03-30T03:00:01,Macron,235698,3874,25767
2017-03-30T04:00:02,Macron,235702,3874,25769
2017-03-30T05:00:01,Macron,235706,3874,25769
2017-03-30T06:00:02,Macron,235707,3874,25771
2017-03-30T07:00:02,Macron,235716,3874,25781
2017-03-30T08:00:01,Macron,235727,3874,25808
2017-03-30T09:00:02,Macron,235750,3874,25864
2017-03-30T10:00:01,Macron,235791,3874,25939
2017-03-30T11:00:02,Macron,235817,3875,26012
2017-03-30T12:00:01,Macron,235846,3875,26062
2017-03-30T13:00:02,Macron,235877,3879,26089
2017-03-30T14:00:01,Macron,235918,3879,26120
2017-03-30T15:00:02,Macron,235956,3879,26179
2017-03-30T16:00:01,Macron,235992,3879,26234
2017-03-30T17:00:02,Macron,236023,3879,26279
2017-03-30T18:00:01,Macron,236056,3878,26304
2017-03-30T19:00:02,Macron,236126,3878,26356
2017-03-30T20:00:01,Macron,236166,3878,26394
2017-03-30T21:00:02,Macron,236202,3876,26418
2017-03-30T22:00:01,Macron,236240,3876,26466
2017-03-30T23:00:02,Macron,236266,3876,26528
2017-03-31T00:00:02,Macron,236296,3877,26570
2017-03-31T01:00:01,Macron,236311,3880,26593
2017-03-31T02:00:02,Macron,236317,3881,26603
2017-03-31T03:00:01,Macron,236320,3881,26604
2017-03-31T04:00:02,Macron,236324,3881,26604
2017-03-31T05:00:01,Macron,236329,3881,26604
2017-03-31T06:00:02,Macron,236334,3881,26618
2017-03-31T07:00:02,Macron,236335,3881,26621
2017-03-31T08:00:01,Macron,236347,3881,26644
2017-03-31T09:00:02,Macron,236374,3881,26683
2017-03-31T10:00:01,Macron,236406,3881,26723
2017-03-31T11:00:02,Macron,236443,3881,26767
2017-03-31T12:00:01,Macron,236484,3881,26803
2017-03-31T13:00:02,Macron,236511,3882,26856
2017-03-31T14:00:01,Macron,236550,3882,26896
2017-03-31T15:00:02,Macron,236590,3882,26941
2017-03-31T16:00:01,Macron,236622,3882,27014
2017-03-31T17:00:02,Macron,236655,3880,27082
2017-03-31T18:00:01,Macron,236686,3880,27134
2017-03-31T19:00:01,Macron,236720,3879,27212
2017-03-31T20:00:02,Macron,236767,3872,27260
2017-03-31T21:00:01,Macron,236807,3872,27304
2017-03-31T22:00:02,Macron,236840,3872,27358
2017-03-31T23:00:01,Macron,236872,3872,27415
2017-04-01T00:00:02,Macron,236893,3872,27456
2017-04-01T01:00:02,Macron,236904,3872,27486
2017-04-01T02:00:01,Macron,236911,3872,27495
2017-04-01T03:00:02,Macron,236912,3872,27497
2017-04-01T04:00:01,Macron,236913,3872,27498
2017-04-01T05:00:02,Macron,236914,3872,27498
2017-04-01T06:00:01,Macron,236919,3872,27498
2017-04-01T07:00:01,Macron,236922,3872,27513
2017-04-01T08:00:02,Macron,236937,3872,27533
2017-04-01T09:00:01,Macron,236952,3872,27558
2017-04-01T10:00:02,Macron,236978,3872,27598
2017-04-01T11:00:01,Macron,237023,3872,27662
2017-04-01T12:00:02,Macron,237057,3871,27681
2017-04-01T13:00:01,Macron,237110,3866,27714
2017-04-01T14:00:02,Macron,237153,3866,27740
2017-04-01T15:00:01,Macron,237202,3866,27772
2017-04-01T16:00:02,Macron,237304,3866,27804
2017-04-01T17:00:01,Macron,237410,3865,27833
2017-04-01T18:00:02,Macron,237473,3868,27858
2017-04-01T19:00:01,Macron,237541,3867,27895
2017-04-01T20:00:02,Macron,237599,3867,27978
2017-04-01T21:00:01,Macron,237645,3867,28009
2017-04-01T22:00:02,Macron,237686,3867,28047
2017-04-01T23:00:01,Macron,237721,3867,28110
2017-04-02T00:00:01,Macron,237758,3867,28149
2017-04-02T01:00:02,Macron,237780,3867,28151
2017-04-02T02:00:02,Macron,237786,3867,28152
2017-04-02T03:00:01,Macron,237796,3867,28153
2017-04-02T04:00:02,Macron,237804,3867,28153
2017-04-02T05:00:01,Macron,237806,3867,28153
2017-04-02T06:00:02,Macron,237811,3867,28154
2017-04-02T07:00:01,Macron,237814,3867,28155
2017-04-02T08:00:01,Macron,237826,3867,28175
2017-04-02T09:00:02,Macron,237841,3867,28191
2017-04-02T10:00:01,Macron,237875,3867,28232
2017-04-02T11:00:02,Macron,237917,3865,28262
2017-04-02T12:00:02,Macron,237955,3865,28288
2017-04-02T13:00:01,Macron,237997,3865,28327
2017-04-02T14:00:02,Macron,238039,3865,28381
2017-04-02T15:00:01,Macron,238085,3865,28416
2017-04-02T16:00:02,Macron,238112,3866,28467
2017-04-02T17:00:02,Macron,238145,3866,28509
2017-04-02T18:00:01,Macron,238201,3867,28564
2017-04-02T19:00:02,Macron,238238,3867,28654
2017-04-02T20:00:01,Macron,238291,3868,28724
2017-04-02T21:00:02,Macron,238334,3868,28796
2017-04-02T22:00:02,Macron,238386,3868,28858
2017-04-02T23:00:01,Macron,238431,3868,28931
2017-04-03T00:00:01,Macron,238455,3868,28986
2017-04-03T01:00:02,Macron,238469,3868,29005
2017-04-03T02:00:01,Macron,238472,3868,29019
2017-04-03T03:00:02,Macron,238477,3868,29021
2017-04-03T04:00:03,Macron,238479,3868,29021
2017-04-03T05:00:02,Macron,238480,3868,29021
2017-04-03T06:00:01,Macron,238481,3868,29021
2017-04-03T07:00:02,Macron,238483,3868,29026
2017-04-03T08:00:02,Macron,238487,3868,29036
2017-04-03T09:00:01,Macron,238515,3868,29071
2017-04-03T10:00:02,Macron,238554,3868,29104
2017-04-03T11:00:01,Macron,238590,3869,29149
2017-04-03T12:00:02,Macron,238636,3869,29197
2017-04-03T13:00:01,Macron,238664,3869,29230
2017-04-03T14:00:02,Macron,238706,3740,29261
2017-04-03T15:00:01,Macron,238766,3740,29298
2017-04-03T16:00:02,Macron,238813,3740,29335
2017-04-03T17:00:01,Macron,238854,3740,29380
2017-04-03T18:00:02,Macron,238895,3739,29432
